"GEOID10","GEOID20","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","CSA","CSA_Name","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","Ac_Total","Ac_Water","Ac_Land","Ac_Unpr","TotPop","CountHU","HH","P_WrkAge","AutoOwn0","Pct_AO0","AutoOwn1","Pct_AO1","AutoOwn2p","Pct_AO2p","Workers","R_LowWageWk","R_MedWageWk","R_HiWageWk","R_PCTLOWWAGE","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E8_Ret","E8_off","E8_Ind","E8_Svc","E8_Ent","E8_Ed","E8_Hlth","E8_Pub","E_LowWageWk","E_MedWageWk","E_HiWageWk","E_PctLowWage","D1A","D1B","D1C","D1C5_RET","D1C5_OFF","D1C5_IND","D1C5_SVC","D1C5_ENT","D1C8_RET","D1C8_OFF","D1C8_IND","D1C8_SVC","D1C8_ENT","D1C8_ED","D1C8_HLTH","D1C8_PUB","D1D","D1_FLAG","D2A_JPHH","D2B_E5MIX","D2B_E5MIXA","D2B_E8MIX","D2B_E8MIXA","D2A_EPHHM","D2C_TRPMX1","D2C_TRPMX2","D2C_TRIPEQ","D2R_JOBPOP","D2R_WRKEMP","D2A_WRKEMP","D2C_WREMLX","D3A","D3AAO","D3AMM","D3APO","D3B","D3BAO","D3BMM3","D3BMM4","D3BPO3","D3BPO4","D4A","D4B025","D4B050","D4C","D4D","D4E","D5AR","D5AE","D5BR","D5BE","D5CR","D5CRI","D5CE","D5CEI","D5DR","D5DRI","D5DE","D5DEI","D2A_Ranked","D2B_Ranked","D3B_Ranked","D4A_Ranked","NatWalkInd","Region","Households","Workers_1","Residents","Drivers","Vehicles","White","Male","Lowwage","Medwage","Highwage","W_P_Lowwage","W_P_Medwage","W_P_Highwage","GasPrice","logd1a","logd1c","logd3aao","logd3apo","d4bo25","d5dei_1","logd4d","UPTpercap","B_C_constant","B_C_male","B_C_ld1c","B_C_drvmveh","B_C_ld1a","B_C_ld3apo","B_C_inc1","B_C_gasp","B_N_constant","B_N_inc2","B_N_inc3","B_N_white","B_N_male","B_N_drvmveh","B_N_gasp","B_N_ld1a","B_N_ld1c","B_N_ld3aao","B_N_ld3apo","B_N_d4bo25","B_N_d5dei","B_N_UPTpc","C_R_Households","C_R_Pop","C_R_Workers","C_R_Drivers","C_R_Vehicles","C_R_White","C_R_Male","C_R_Lowwage","C_R_Medwage","C_R_Highwage","C_R_DrmV","NonCom_VMT_Per_Worker","Com_VMT_Per_Worker","VMT_per_worker","VMT_tot_min","VMT_tot_max","VMT_tot_avg","GHG_per_worker","Annual_GHG","SLC_score","Shape_Length","Shape_Area"
"490050001011","490050001011","49","005","000101","1",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,8867.6725109,0,8867.6725109,7733.52492,1904,562,562,0.561,13,0.0231316725979,105,0.186832740214,444,0.790035587189,897,260,309,328,0.289855072463768,917,31,2,589,239,56,31,2,589,23,56,182,34,0,257,311,349,0.280261723009815,0.0726706134413025,0.246200797139217,0.118574648622196,0.00400852138199356,0.000258614282709262,0.0761619062578776,0.0309044067837568,0.00724119991585933,0.00400852138199356,0.000258614282709262,0.0761619062578776,0.00297406425115651,0.00724119991585933,0.0235338997265428,0.00439644280605745,0,0.191245262063499,0,1.63167259786477,0.579954264116984,0.579954264116984,0.574793388103208,0.53788301575257,0.693607811354591,0.730565198494042,0.70909491032068,0.624468064402577,0.650124069478908,0.988974641675854,0.978189749182116,0.978425872947486,2.21606297130251,0.102668097858141,0.0715146126656609,2.0418802607787,5.39054638533877,0.288689055313363,0.433033582970045,0.216516791485022,4.61902488501381,1.80430659570852,-99999,0,0,-99999,-99999,-99999,6248,6989,-99999,-99999,0.00629286181185673,0.323361970810475,0.00669634302445904,0.356763654925983,-99999,-99999,-99999,-99999,16,9,4,1,5.83333333333333,"Logan, UT-ID Metro Area",535,897,1838,1129.04,1369,1737,988,260,309,328,0.280261723009815,0.339149400218103,0.380588876772083,230,0.0701514392998837,0.112055239660416,0.0977327864291382,1.11247583105671,0,0,0,19,6.235969,0.188615,-0.069149,-0.576051,0.048089,-0.090398,-0.278653,-0.015225,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,7.96220433402223,14.4714258735089,22.4336302075311,12.9879851231033,31.9523338316293,19.9756043272126,19.9883645149102,5196.97477387665,50.1926207453611,28591.2754131999,35886979.1487034
"490111269024","490111269024","49","011","126902","4","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,213.6406832,1.0286773,212.6120059,212.6120059,808,302,302,0.629,32,0.105960264901,60,0.198675496689,210,0.695364238411,618,157,202,259,0.254045307443366,71,0,4,10,57,0,0,4,10,7,0,44,6,0,26,20,25,0.366197183098592,1.4204277821547,3.80034982775166,0.333941630903921,0,0.0188136130086716,0.047034032521679,0.26809398537357,0,0,0.0188136130086716,0.047034032521679,0.0329238227651753,0,0.206949743095387,0.0282204195130074,0,1.75436941305863,0,0.235099337748344,0.55928842409349,0.381773742790521,0.728125530016094,0.563551708249707,0.435467326974217,0.381608997511784,0.410563807736349,0.42887857840788,0.161547212741752,0.206095791001451,8.70422535211268,0.000450917865203345,18.6593148058528,0,1.64857011280132,17.0107446930515,92.3492533588857,0,6.02035616277491,0,105.356232848561,18.0610684883247,604.85,0,0,2.33,7.01371492963,0.00288366336634,70773,57173,22343,9385,0.00615566947308764,0.725207500768521,0.0050377800460452,0.772618548899309,0.00277773461028979,0.165534358214484,0.00168026604958441,0.118068136070853,8,10,14,15,12.6666666666667,"Ogden-Clearfield, UT Metro Area",341,618,1031,679.36,NA,993,597,157,202,259,0.366197183098592,0.28169014084507,0.352112676056338,230,0.883944294032126,0.288138191591569,0,2.89096850719763,0,0,2,0,7.236348,0.193257,-0.106889,-0.620292,0.108879,-0.151714,-0.274163,-0.018574,2.974773,0.033762,0.069296,-0.060963,0.054733,-0.152155,-0.003717,-0.188607,-0.188607,0.097003,-0.126074,-0.500652,-0.112704,-0.000804,104551,345767,144488,218379.92,186676,0.838344896997111,0.50432227482669,0.265073916172969,0.305153369137922,0.429772714689109,0.303238802115714,5.13284037783182,12.2954244780025,17.4282648558343,13.219197401442,38.18653450248,19.3428489160913,15.5285839865484,4037.43183650257,83.1417045503932,4311.86186019292,864593.035231265
"490059801001","490059801001","49","005","980100","1",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,454471.8651711,258.3344015,454213.5307696,165699.14964,160,497,61,0.306,0,0,0,0,61,1,207,70,60,77,0.338164251207729,262,0,11,70,20,161,0,2,70,10,161,7,3,9,166,32,64,0.633587786259542,0.00299941189245562,0.00096560543821509,0.00158117890507721,0,6.63853738772875e-05,0.000422452379219102,0.000120700679776886,0.000971640472203935,0,1.20700679776886e-05,0.000422452379219102,6.03503398884431e-05,0.000971640472203935,4.22452379219102e-05,1.81051019665329e-05,5.43153058995988e-05,0.00458059079753283,0,4.29508196721311,0.707895206369186,0.609747741911471,0.553717845425161,0.518160839595153,0.795666765798756,0.358906139781453,0.352718202513745,0.401303273925929,0.758293838862559,0.88272921108742,0.790076335877863,0.81064612499195,0.530805643688604,0.0185717409413236,0.0315882528314296,0.48064564991585,0.288969286708851,0.0126812602659381,0.0309986362056266,0,0.324076651240641,0.0521340699821901,-99999,0,0,-99999,-99999,-99999,4688,4974,-99999,-99999,0.00472166071926766,0.242624987061381,0.00476571901611951,0.253905053598775,-99999,-99999,-99999,-99999,19,9,1,1,5.33333333333333,"Logan, UT-ID Metro Area",52,207,140,88,NA,135,57,70,60,77,0.633587786259542,0.122137404580153,0.244274809160305,230,0.00299492263112797,0.0015799301578673,0.0184013920453558,0.392478242589825,0,0,0,19,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,8.77839048876528,14.5953020150108,23.373692503776,12.9879851231033,31.9523338316293,19.9756043272126,20.8259600208644,5414.74960542476,45.2356232196706,252944.838265319,1839222609.24907
"490050001013","490050001013","49","005","000101","3",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,10635.5079481,0,10635.5079481,9698.7733,1395,532,466,0.534,22,0.0472103004292,142,0.304721030043,302,0.648068669528,767,227,253,287,0.295958279009126,331,5,17,151,145,13,5,10,151,43,13,102,0,7,119,107,105,0.359516616314199,0.0548522976611898,0.143832622626616,0.0341280273042365,0.000515529113357047,0.00175279898541396,0.0155689792233828,0.0149503442873544,0.00134037569472832,0.000515529113357047,0.00103105822671409,0.0155689792233828,0.0044335503748706,0.00134037569472832,0.0105167939124838,0,0.000721740758699866,0.0889803249654263,0,0.710300429184549,0.660209432730587,0.660209432730587,0.700787087698418,0.655786026654856,0.625097113921132,0.58299596395457,0.585469708813779,0.931581266018385,0.383545770567787,0.602914389799636,2.31722054380665,0.267878825652454,2.54995571238252,0.305053343327966,0.0439453147285936,2.20095705432596,3.65194781382667,0.782285156534187,0.361054687631163,0.180527343815582,3.49019531376791,0.902636719077908,-99999,0,0,-99999,-99999,-99999,3060,3814,-99999,-99999,0.00308197137392471,0.158368698892454,0.00365429278799353,0.194691168963757,-99999,-99999,-99999,-99999,14,14,3,1,6,"Logan, UT-ID Metro Area",431,767,1291,744.48,884,1182,634,227,253,287,0.359516616314199,0.323262839879154,0.317220543806647,230,0.0534007549099232,0.0335585859304156,0.266243916052635,1.16344984456719,0,0,0,19,6.235969,0.188615,-0.069149,-0.576051,0.048089,-0.090398,-0.278653,-0.015225,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,8.14587814609732,14.1555384097422,22.3014165558395,12.9879851231033,31.9523338316293,19.9756043272126,19.870562151253,5166.34615932578,50.8897902275492,32676.5155991433,43041309.3720724
"490050002024","490050002024","49","005","000202","4",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,2748.3677732,0,2748.3677732,2738.28546,1971,501,501,0.524,0,0,32,0.063872255489,469,0.936127744511,1031,269,323,439,0.260911736178468,93,0,2,38,30,23,0,2,38,19,23,0,11,0,34,35,24,0.365591397849462,0.182961202299193,0.719793472518384,0.0339628579118263,0,0.000730384041114545,0.0138772967811764,0.0109557606167182,0.00839941647281726,0,0.000730384041114545,0.0138772967811764,0.00693864839058818,0.00839941647281726,0,0.00401711222613,0,0.21692406021102,0,0.18562874251497,0.835870328304429,0.719979511979657,0.851694052216848,0.659190782696921,0.382340441728913,0.449271849135246,0.469789787725782,0.173058959094443,0.0901162790697675,0.165480427046263,11.0860215053763,4.16578177711743e-05,3.89315708518895,0,0,3.89315708518895,10.4829056289125,0,0,0,11.8761398377177,2.5615203571548,-99999,0,0,-99999,-99999,-99999,5849,7440,-99999,-99999,0.00589099691702145,0.302711934582341,0.00712845787694595,0.379785604900459,-99999,-99999,-99999,-99999,7,14,5,1,5.5,"Logan, UT-ID Metro Area",514,1031,2016,1185.36,1375,1636,965,269,323,439,0.365591397849462,0.376344086021505,0.258064516129032,230,0.168020788430716,0.0333988546594711,0,1.58783771585644,0,0,0,19,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,7.34593260870448,14.107130775805,21.4530633845095,12.9879851231033,31.9523338316293,19.9756043272126,19.1146794755979,4969.81666365546,55.3632007536309,17985.5908767653,11122498.1941478
"490050002022","490050002022","49","005","000202","2",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,2327.0847593,0,2327.0847593,2252.25944,2981,858,821,0.456,0,0,59,0.0718635809988,762,0.928136419001,1307,374,408,525,0.286151491966335,797,354,21,55,279,88,354,21,55,64,88,210,5,0,398,242,157,0.499372647427854,0.380950784248905,1.32355977604427,0.353866870683424,0.157175498396401,0.00932397024385432,0.0244199220672375,0.12387560466835,0.03907187530758,0.157175498396401,0.00932397024385432,0.0244199220672375,0.0284159093146037,0.03907187530758,0.0932397024385432,0.00221999291520341,0,0.734817654932329,0,0.970767356881851,0.777610453363376,0.777610453363376,0.755345352454691,0.706840831022338,0.730853172183714,0.765756771075025,0.840344768200904,0.572825767874621,0.421916357861302,0.757604562737643,1.63989962358846,0.527345354420844,5.89974075995414,0.0102032565971334,0.604860706150829,5.28467679720618,26.9634527703557,0,0.550044425706707,1.37511106426677,33.2776877552558,3.02524434138689,-99999,0,0,-99999,-99999,-99999,9719,11148,-99999,-99999,0.0097887842428674,0.50300175965221,0.0106811893027142,0.56906584992343,-99999,-99999,-99999,-99999,17,16,7,1,8.16666666666667,"Logan, UT-ID Metro Area",898,1307,3235,1916.64,2114,3166,1629,374,408,525,0.499372647427854,0.303638644918444,0.196988707653701,230,0.322772236028831,0.302964846674839,0.0101515547618566,1.83811441624995,0,0,0,19,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,6.53102608471955,13.0950290995413,19.6260551842609,12.9879851231033,31.9523338316293,19.9756043272126,17.4868151691765,4546.57194398588,64.9971102979497,16268.8303830011,9417584.82588489
"490050003003","490050003003","49","005","000300","3",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,22786.3979119,1754.6353552,21031.7625567,20859.30571,1800,494,438,0.649,0,0,0,0,438,1,1010,273,362,375,0.27029702970297,3653,213,146,2781,512,1,213,146,2781,469,1,43,0,0,444,1367,1842,0.121543936490556,0.0236824756714302,0.0862924214748469,0.175125675359786,0.0102112698745235,0.00699927418629314,0.133321791178638,0.0245453998861787,4.79402341526927e-05,0.0102112698745235,0.00699927418629314,0.133321791178638,0.0224839698176129,4.79402341526927e-05,0.00206143006856579,0,0,0.198808151031217,0,8.34018264840183,0.484444279688424,0.484444279688424,0.45770875052682,0.394386652121255,0.578503957685351,0.720742829279309,0.622520014938989,0.440925659850945,0.66018705299835,0.433197512331117,0.276485080755543,0.485044364397044,2.40577747403102,0.23112777180482,0.526747086609866,1.64790261561634,2.62800988985074,0.45645247154722,1.15634626125296,0.426022306777406,1.4606479089511,0.45645247154722,-99999,0,0,-99999,-99999,-99999,11198,9001,-99999,-99999,0.0112784037402643,0.579546630783563,0.00862409265462238,0.459469116896376,-99999,-99999,-99999,-99999,13,5,3,1,4.33333333333333,"Logan, UT-ID Metro Area",470,1010,2083,1482.8,NA,1621,1286,273,362,375,0.121543936490556,0.374212975636463,0.504243087872981,230,0.0234063961797238,0.161375099629559,0.207930636945804,0.973767860818554,0,0,0,19,6.543108,0.191321,-0.081278,-0.593867,0.063014,-0.098962,-0.277446,-0.016351,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,8.27286400349372,15.8068638046812,24.0797278081749,12.9879851231033,31.9523338316293,19.9756043272126,21.4550374770838,5578.30974404179,41.5126622298137,67472.6846123765,92215284.3653696
"490050004021","490050004021","49","005","000402","1",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,3476.7343121,0,3476.7343121,3431.75109,2211,618,582,0.517,0,0,47,0.0807560137457,535,0.919243986254,1012,299,278,435,0.295454545454545,124,9,10,42,60,3,9,10,42,44,3,0,16,0,52,48,24,0.419354838709677,0.18008299080922,0.644277496244636,0.036133156731947,0.00262256782731873,0.00291396425257637,0.0122386498608208,0.0174837855154582,0.000874189275772912,0.00262256782731873,0.00291396425257637,0.0122386498608208,0.012821442711336,0.000874189275772912,0,0.00466234280412219,0,0.216216147541167,0,0.213058419243986,0.746480847047247,0.746480847047247,0.827130380387813,0.712700338836574,0.377130252070404,0.428905186434661,0.448019118375649,0.168256011945499,0.106209850107066,0.21830985915493,8.16129032258065,0.000776052548774673,4.3328814434204,0,0,4.3328814434204,11.1105642630103,0,0,0,13.0697361146799,2.39305027451885,-99999,0,0,-99999,-99999,-99999,9477,11026,-99999,-99999,0.00954504663747859,0.490477176275748,0.0105642979235492,0.562838182746299,-99999,-99999,-99999,-99999,7,16,5,1,5.83333333333333,"Logan, UT-ID Metro Area",644,1012,2474,1554.08,1815,2400,1321,299,278,435,0.419354838709677,0.387096774193548,0.193548387096774,230,0.165584767198705,0.0354956652421032,0,1.67389170062326,0,0,0,19,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,7.2359680115312,13.7729492014122,21.0089172129434,12.9879851231033,31.9523338316293,19.9756043272126,18.7189452367325,4866.92576155046,57.7052066848255,21022.8357726405,14070148.7793616
"490050014021","490050014021","49","005","001402","1",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,1754.0909939,3.4215937,1750.6694002,1750.6694,968,265,251,0.447,0,0,25,0.0996015936255,226,0.900398406375,734,216,269,249,0.294277929155313,1725,2,5,1597,119,2,2,0,1597,115,2,0,4,5,185,918,622,0.107246376811594,0.151370669984864,0.552931353001315,0.985337380090153,0.00114242015082916,0.00285605037707291,0.912222490437086,0.0679739989743352,0.00114242015082916,0.00114242015082916,0,0.912222490437086,0.0656891586726769,0.00114242015082916,0,0.00228484030165833,0.00285605037707291,1.13670805007502,0,6.87250996015936,0.179223702999257,0.179223702999257,0.166649755020027,0.143594455827046,0.353004939419815,0.650761629111835,0.492936098946642,0.544905520001308,0.718900854066097,0.596990646604311,0.425507246376812,0.562990371216782,5.16054500845027,0,0.604029986923681,4.55651502152658,9.62959654065701,0,3.29017003401211,0.365574448223568,5.11804227512995,3.65574448223568,-99999,0,0,-99999,-99999,-99999,9845,11108,-99999,-99999,0.0099156889464996,0.509522823724252,0.010642864260365,0.567023991832568,-99999,-99999,-99999,-99999,6,2,5,1,3.33333333333333,"Logan, UT-ID Metro Area",251,734,947,556.16,599,843,534,216,269,249,0.107246376811594,0.532173913043478,0.360579710144928,230,0.140953119585168,0.68578886447771,0,1.71497111705511,0,0,0,19,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,6.51577742217626,14.1901890442633,20.7059664664396,12.9879851231033,31.9523338316293,19.9756043272126,18.4490161215977,4796.74419161539,59.3026817743212,14047.7936442769,7098709.48666656
"490050014022","490050014022","49","005","001402","2",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,1403.233951,0,1403.233951,1370.45003,2019,557,529,0.518,0,0,105,0.198487712665,424,0.801512287335,841,233,341,267,0.27705112960761,194,21,1,20,152,0,21,1,20,18,0,134,0,0,96,35,63,0.494845360824742,0.406435833344467,1.47323868495957,0.141559338723208,0.0153234335731307,0.000729687313006225,0.0145937462601245,0.110912471576946,0,0.0153234335731307,0.000729687313006225,0.0145937462601245,0.013134371634112,0,0.0977780999428341,0,0,0.547995172067675,0,0.366729678638941,0.500053818465919,0.430722914776719,0.607811744200815,0.470431721754121,0.476934746113329,0.477905200811959,0.519020371945975,0.891016807785541,0.175327609579756,0.37487922705314,4.33505154639175,0.0356127504552726,6.11146974624392,0,1.00373015233922,5.1077395939047,20.0752269284283,0,3.64871445445806,1.36826792042177,18.2435722722903,4.10480376126532,-99999,0,0,-99999,-99999,-99999,9852,11735,-99999,-99999,0.00992273920781249,0.509885105061588,0.0112436092991883,0.59903011740684,-99999,-99999,-99999,-99999,9,7,6,1,5,"Logan, UT-ID Metro Area",553,841,2147,1276.88,1416,1471,1022,233,341,267,0.494845360824742,0.180412371134021,0.324742268041237,230,0.34105872639586,0.132395168749391,0,1.80955675283666,0,0,0,19,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,6.76913181606501,13.3471539751798,20.1162857912448,12.9879851231033,31.9523338316293,19.9756043272126,17.9236106399991,4660.13876639977,62.4120987348396,11950.5279683096,5678809.97738176
"490050011021","490050011021","49","005","001102","1",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,553.3055787,0.7830599,552.5225188,537.47918,1543,537,471,0.469,0,0,56,0.11889596603,415,0.88110403397,849,222,236,391,0.261484098939929,160,1,5,49,86,19,1,5,49,9,19,70,7,0,58,41,61,0.3625,0.999108467792185,2.87080887486656,0.297685949435288,0.00186053718397055,0.00930268591985275,0.0911663220145569,0.160006197821467,0.0353502064954404,0.00186053718397055,0.00930268591985275,0.0911663220145569,0.0167448346557349,0.0353502064954404,0.130237602877938,0.0130237602877938,0,1.29679441722747,0,0.339702760084926,0.676723907922856,0.676723907922856,0.727635171743324,0.680910060285284,0.470146063071269,0.541518049070139,0.571220147200155,0.649205070169569,0.187903699354081,0.317145688800793,5.30625,0.0134840199780484,10.0264725006074,0,0.119434866352231,9.90703763425516,44.4205605471152,0,1.15832382975085,1.15832382975085,53.2828961685389,6.94994297850508,-99999,0,0,-99999,-99999,-99999,13621,14149,-99999,-99999,0.0137188013347152,0.70494772797847,0.0135565256049608,0.722256253190403,-99999,-99999,-99999,-99999,9,15,9,1,7.33333333333333,"Logan, UT-ID Metro Area",515,849,1643,1126.4,1352,1564,770,222,236,391,0.3625,0.25625,0.38125,230,0.692701315072793,0.260582639419769,0,2.38940823540872,0,0,0,19,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,5.79144156809309,13.243810293033,19.0352518611261,12.9879851231033,31.9523338316293,19.9756043272126,16.9604094082633,4409.70644614847,68.1124470396181,8405.32094565262,2239201.46088114
"490050003004","490050003004","49","005","000300","4",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,1918.6954234,1.9333104,1916.762113,1916.76211,3512,1037,1037,0.472,30,0.0289296046287,425,0.409836065574,582,0.561234329797,1452,410,540,502,0.28236914600551,1630,18,7,1523,39,43,18,7,1523,25,43,11,3,0,174,728,728,0.106748466257669,0.541016537519098,1.83225658608204,0.850392436023269,0.00939083671682137,0.00365199205654164,0.794569128873275,0.0203468128864463,0.0224336654901844,0.00939083671682137,0.00365199205654164,0.794569128873275,0.013042828773363,0.0224336654901844,0.00573884466027973,0.00156513945280356,0,1.39140897354237,0,1.5718418514947,0.199954680334211,0.199954680334211,0.175700327504277,0.164417726408755,0.482712581628215,0.612302753494534,0.48006948812058,0.47271075738943,0.633994554647997,0.942245295262816,0.89079754601227,0.896548889225475,7.76934612332018,1.14260219085407,0.305936697658944,6.32080723480716,25.2752909040831,6.67792832150997,0.667792832150997,0.333896416075499,30.7184702789459,4.00675699290598,-99999,0,0,-99999,-99999,-99999,9277,9617,-99999,-99999,0.00934361059996717,0.4801262809233,0.00921429830679963,0.490913731495661,-99999,-99999,-99999,-99999,10,2,7,1,4.66666666666667,"Logan, UT-ID Metro Area",1140,1452,3833,1952.72,2166,2600,1735,410,540,502,0.106748466257669,0.446625766871166,0.446625766871166,230,0.432442287960536,0.615397744174505,0.762021067367068,1.99072059987217,0,0,0,19,6.543108,0.191321,-0.081278,-0.593867,0.063014,-0.098962,-0.277446,-0.016351,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,6.52736042110097,14.1934766182357,20.7208370393366,12.9879851231033,31.9523338316293,19.9756043272126,18.4622658020489,4800.18910853273,59.2242684677235,13523.2427288981,7764854.59225059
"490050012013","490050012013","49","005","001201","3",NA,NA,"30860","Logan, UT-ID",135615,55707,64142,2551.6606059,0,2551.6606059,2073.99774,1213,397,397,0.546,11,0.0277078085642,54,0.136020151134,332,0.836272040302,600,175,161,264,0.291666666666667,258,18,11,85,142,2,18,2,85,23,2,101,18,9,97,81,80,0.375968992248062,0.191417759211252,0.584860810889794,0.124397435457186,0.0086788908458502,0.00530376662801957,0.0409836512165148,0.0684668055617071,0.000964321205094467,0.0086788908458502,0.000964321205094467,0.0409836512165148,0.0110896938585864,0.000964321205094467,0.0486982208572706,0.0086788908458502,0.0043394454229251,0.315815194668438,0,0.649874055415617,0.65389707534756,0.65389707534756,0.727300377926807,0.727300377926807,0.605546402449618,0.547138354958225,0.563280410721501,0.868022839553456,0.350781781101292,0.601398601398601,2.32558139534884,0.265648467399532,5.17705341077064,0,0.143358952732836,5.0336944580378,13.9667477397253,0,0,0,13.7949380566561,4.76552405593573,-99999,0,0,-99999,-99999,-99999,8308,9467,-99999,-99999,0.00836765299822434,0.429976192940689,0.00907057939799024,0.483256763654926,-99999,-99999,-99999,-99999,13,16,6,1,7.16666666666667,"Logan, UT-ID Metro Area",436,600,1321,834.24,1009,1257,691,175,161,264,0.375968992248062,0.313953488372093,0.310077519379845,230,0.175143992271618,0.117247279237594,0,1.79735950273583,0,0,0,19,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,38393,124165,58535,80109.92,74608,0.836370957999436,0.500801353038296,0.30651746818143,0.354010421115572,0.339472110702998,0.143305290026828,7.04340028643176,13.6917650791814,20.7351653656131,12.9879851231033,31.9523338316293,19.9756043272126,18.4750323407613,4803.50840859794,59.1487144558419,20397.2628583157,10326427.9763606
