"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","PRCP","SNOW","SNWD","TMAX","TMIN","Date","DLY.TAVG.NORMAL","DLY.TAVG.STDDEV","DLY.TMAX.NORMAL","DLY.TMAX.STDDEV","DLY.TMIN.NORMAL","DLY.TMIN.STDDEV","PRCP_CAT1","PRCP_CAT2","PRCP_CAT3","TMAX_CAT1","TMIN_DIFF","TMAX_DIFF"
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,15.6,4.4,2018-03-31,5.88888888888889,-14.1111111111111,12.5,-12.4444444444444,-0.666666666666666,-14.5,"RC1","No rain / no snow","No rain / no snow","00_30",5.06666666666667,3.1
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,9.4,-1.7,2019-03-31,5.88888888888889,-14.1111111111111,12.5,-12.4444444444444,-0.666666666666666,-14.5,"RC1","No rain / no snow","No rain / no snow","00_30",-1.03333333333333,-3.1
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,11.1,0.6,2019-04-01,6.05555555555555,-14.1666666666667,12.6666666666667,-12.4444444444444,-0.555555555555556,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",1.15555555555556,-1.56666666666666
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,15.6,5,2018-04-01,6.05555555555555,-14.1666666666667,12.6666666666667,-12.4444444444444,-0.555555555555556,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",5.55555555555556,2.93333333333334
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,15.6,5,2018-04-02,6.16666666666667,-14.2222222222222,12.7777777777778,-12.5,-0.444444444444445,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",5.44444444444444,2.82222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,12.2,3.3,2019-04-02,6.16666666666667,-14.2222222222222,12.7777777777778,-12.5,-0.444444444444445,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",3.74444444444444,-0.577777777777779
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2.5,0,0,12.2,-6.7,2018-04-03,6.33333333333333,-14.2222222222222,12.9444444444444,-12.5,-0.333333333333334,-14.6111111111111,"RC2","Light rain","Light rain","00_30",-6.36666666666667,-0.744444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,6.6,0,0,10.6,3.3,2019-04-03,6.33333333333333,-14.2222222222222,12.9444444444444,-12.5,-0.333333333333334,-14.6111111111111,"RC3","Light rain","Light rain","00_30",3.63333333333333,-2.34444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,7.2,-6.7,2018-04-04,6.44444444444445,-14.2777777777778,13.1111111111111,-12.5,-0.222222222222221,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",-6.47777777777778,-5.91111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,3,0,0,11.1,3.3,2019-04-04,6.44444444444445,-14.2777777777778,13.1111111111111,-12.5,-0.222222222222221,-14.6111111111111,"RC2","Light rain","Light rain","00_30",3.52222222222222,-2.01111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,17.2,6.7,2019-04-05,6.55555555555555,-14.2777777777778,13.2222222222222,-12.5,-0.111111111111111,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",6.81111111111111,3.97777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,11.7,3.9,2018-04-05,6.55555555555555,-14.2777777777778,13.2222222222222,-12.5,-0.111111111111111,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",4.01111111111111,-1.52222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,13,0,0,16.7,3.9,2019-04-06,6.66666666666667,-14.2777777777778,13.3888888888889,-12.5,0,-14.6666666666667,"RC3","Moderate rain","Light rain","00_30",3.9,3.31111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,9.9,0,0,14.4,4.4,2018-04-06,6.66666666666667,-14.2777777777778,13.3888888888889,-12.5,0,-14.6666666666667,"RC3","Light rain","Light rain","00_30",4.4,1.01111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,4.6,0,0,10.6,5.6,2018-04-07,6.77777777777778,-14.3333333333333,13.5,-12.5555555555556,0.0555555555555563,-14.6666666666667,"RC2","Light rain","Light rain","00_30",5.54444444444444,-2.9
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,11.7,2.8,2019-04-07,6.77777777777778,-14.3333333333333,13.5,-12.5555555555556,0.0555555555555563,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",2.74444444444444,-1.8
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,7.1,0,0,13.9,3.3,2018-04-08,6.88888888888889,-14.3333333333333,13.6111111111111,-12.5555555555556,0.166666666666665,-14.7222222222222,"RC3","Light rain","Light rain","00_30",3.13333333333333,0.28888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,15.6,5,2019-04-08,6.88888888888889,-14.3333333333333,13.6111111111111,-12.5555555555556,0.166666666666665,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",4.83333333333333,1.98888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.5,0,0,8.3,1.1,2018-04-09,7,-14.3333333333333,13.7777777777778,-12.5555555555556,0.222222222222221,-14.7222222222222,"RC1","Light rain","Light rain","00_30",0.877777777777779,-5.47777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.3,0,0,18.9,8.3,2019-04-09,7,-14.3333333333333,13.7777777777778,-12.5555555555556,0.222222222222221,-14.7222222222222,"RC1","Light rain","Light rain","00_30",8.07777777777778,5.12222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,17.5,36,25,9.4,-0.6,2019-04-10,7.11111111111111,-14.3888888888889,13.8888888888889,-12.5555555555556,0.333333333333334,-14.7222222222222,"RC3","Light snow","Light snow","00_30",-0.933333333333334,-4.48888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,13.3,1.7,2018-04-10,7.11111111111111,-14.3888888888889,13.8888888888889,-12.5555555555556,0.333333333333334,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",1.36666666666667,-0.588888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,16.7,3.3,2018-04-11,7.22222222222222,-14.3888888888889,14.0555555555556,-12.5555555555556,0.38888888888889,-14.7777777777778,"RC1","No rain / no snow","No rain / no snow","00_30",2.91111111111111,2.64444444444445
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.5,0,0,6.1,0,2019-04-11,7.22222222222222,-14.3888888888889,14.0555555555556,-12.5555555555556,0.38888888888889,-14.7777777777778,"RC1","Light rain","Light rain","00_30",-0.38888888888889,-7.95555555555555
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,4.6,0,0,16.1,1.1,2018-04-12,7.33333333333333,-14.3888888888889,14.1666666666667,-12.5555555555556,0.444444444444443,-14.7777777777778,"RC2","Light rain","Light rain","00_30",0.655555555555557,1.93333333333334
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2.5,0,0,7.2,0.6,2019-04-12,7.33333333333333,-14.3888888888889,14.1666666666667,-12.5555555555556,0.444444444444443,-14.7777777777778,"RC2","Light rain","Light rain","00_30",0.155555555555557,-6.96666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,15.5,25,25,3.9,-1.1,2018-04-13,7.38888888888889,-14.3888888888889,14.2777777777778,-12.5555555555556,0.499999999999999,-14.7777777777778,"RC3","Light snow","Light snow","00_30",-1.6,-10.3777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.3,0,0,8.3,1.1,2019-04-13,7.38888888888889,-14.3888888888889,14.2777777777778,-12.5555555555556,0.499999999999999,-14.7777777777778,"RC1","Light rain","Light rain","00_30",0.600000000000001,-5.97777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.3,0,0,10,2.8,2019-04-14,7.5,-14.3888888888889,14.4444444444444,-12.5555555555556,0.611111111111112,-14.7777777777778,"RC1","Light rain","Light rain","00_30",2.18888888888889,-4.44444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,7.2,-0.6,2018-04-14,7.5,-14.3888888888889,14.4444444444444,-12.5555555555556,0.611111111111112,-14.7777777777778,"RC1","No rain / no snow","No rain / no snow","00_30",-1.21111111111111,-7.24444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,12.2,1.7,2018-04-15,7.61111111111111,-14.3888888888889,14.5555555555556,-12.6111111111111,0.666666666666668,-14.7777777777778,"RC1","No rain / no snow","No rain / no snow","00_30",1.03333333333333,-2.35555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,10.4,0,0,10.6,3.9,2019-04-15,7.61111111111111,-14.3888888888889,14.5555555555556,-12.6111111111111,0.666666666666668,-14.7777777777778,"RC3","Moderate rain","Light rain","00_30",3.23333333333333,-3.95555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,18.9,5.6,2018-04-16,7.72222222222222,-14.3888888888889,14.7222222222222,-12.6111111111111,0.722222222222221,-14.7777777777778,"RC1","No rain / no snow","No rain / no snow","00_30",4.87777777777778,4.17777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,12.2,0,0,11.7,4.4,2019-04-16,7.72222222222222,-14.3888888888889,14.7222222222222,-12.6111111111111,0.722222222222221,-14.7777777777778,"RC3","Moderate rain","Light rain","00_30",3.67777777777778,-3.02222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2,0,0,19.4,-0.6,2018-04-17,7.83333333333333,-14.3888888888889,14.8333333333333,-12.6111111111111,0.777777777777777,-14.7222222222222,"RC2","Light rain","Light rain","00_30",-1.37777777777778,4.56666666666666
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,6.4,0,0,9.4,0.6,2019-04-17,7.83333333333333,-14.3888888888889,14.8333333333333,-12.6111111111111,0.777777777777777,-14.7222222222222,"RC3","Light rain","Light rain","00_30",-0.177777777777777,-5.43333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,11.7,2.8,2019-04-18,7.94444444444444,-14.3888888888889,15,-12.5555555555556,0.88888888888889,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",1.91111111111111,-3.3
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,6.7,-2.8,2018-04-18,7.94444444444444,-14.3888888888889,15,-12.5555555555556,0.88888888888889,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",-3.68888888888889,-8.3
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,17.2,5,2019-04-19,8.05555555555556,-14.3888888888889,15.1666666666667,-12.5555555555556,0.944444444444446,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",4.05555555555555,2.03333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,12.2,0.6,2018-04-19,8.05555555555556,-14.3888888888889,15.1666666666667,-12.5555555555556,0.944444444444446,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",-0.344444444444446,-2.96666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,17.2,5.6,2018-04-20,8.16666666666667,-14.3888888888889,15.2777777777778,-12.5555555555556,0.999999999999998,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",4.6,1.92222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,22.8,8.9,2019-04-20,8.16666666666667,-14.3888888888889,15.2777777777778,-12.5555555555556,0.999999999999998,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",7.9,7.52222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,17.8,3.9,2018-04-21,8.27777777777778,-14.3888888888889,15.4444444444444,-12.5555555555556,1.05555555555555,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",2.84444444444444,2.35555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,10.4,0,0,23.3,8.3,2019-04-21,8.27777777777778,-14.3888888888889,15.4444444444444,-12.5555555555556,1.05555555555555,-14.7222222222222,"RC3","Moderate rain","Light rain","00_30",7.24444444444445,7.85555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,19.4,6.1,2018-04-22,8.38888888888889,-14.3888888888889,15.6111111111111,-12.5555555555556,1.11111111111111,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",4.98888888888889,3.78888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,5.1,0,0,11.7,7.2,2019-04-22,8.38888888888889,-14.3888888888889,15.6111111111111,-12.5555555555556,1.11111111111111,-14.7222222222222,"RC3","Light rain","Light rain","00_30",6.08888888888889,-3.91111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,15.6,3.9,2019-04-23,8.5,-14.3888888888889,15.7777777777778,-12.5,1.22222222222222,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",2.67777777777778,-0.177777777777779
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,4.3,0,0,22.2,6.1,2018-04-23,8.5,-14.3888888888889,15.7777777777778,-12.5,1.22222222222222,-14.7222222222222,"RC2","Light rain","Light rain","00_30",4.87777777777778,6.42222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,16.1,2.2,2018-04-24,8.61111111111111,-14.3888888888889,15.9444444444444,-12.5,1.27777777777778,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",0.922222222222224,0.155555555555557
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,19.4,7.8,2019-04-24,8.61111111111111,-14.3888888888889,15.9444444444444,-12.5,1.27777777777778,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",6.52222222222222,3.45555555555555
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,16.1,4.4,2018-04-25,8.72222222222222,-14.3888888888889,16.1111111111111,-12.5,1.33333333333333,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",3.06666666666667,-0.0111111111111093
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2.5,0,0,20,6.1,2019-04-25,8.72222222222222,-14.3888888888889,16.1111111111111,-12.5,1.33333333333333,-14.7222222222222,"RC2","Light rain","Light rain","00_30",4.76666666666667,3.88888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,19.4,6.1,2018-04-26,8.88888888888889,-14.3888888888889,16.3333333333333,-12.5,1.44444444444445,-14.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",4.65555555555555,3.06666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,4.3,0,0,20,7.8,2019-04-26,8.88888888888889,-14.3888888888889,16.3333333333333,-12.5,1.44444444444445,-14.7222222222222,"RC2","Light rain","Light rain","00_30",6.35555555555555,3.66666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,20,3.9,2019-04-27,9,-14.3333333333333,16.5,-12.4444444444444,1.5,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",2.4,3.5
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,22.2,8.3,2018-04-27,9,-14.3333333333333,16.5,-12.4444444444444,1.5,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",6.8,5.7
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,26.1,11.7,2018-04-28,9.11111111111111,-14.3333333333333,16.6666666666667,-12.4444444444444,1.61111111111111,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",10.0888888888889,9.43333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,18.3,7.2,2019-04-28,9.11111111111111,-14.3333333333333,16.6666666666667,-12.4444444444444,1.61111111111111,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",5.58888888888889,1.63333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,26.1,5.6,2018-04-29,9.27777777777778,-14.3333333333333,16.8888888888889,-12.3888888888889,1.66666666666667,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",3.93333333333333,9.21111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,10,0,2019-04-29,9.27777777777778,-14.3333333333333,16.8888888888889,-12.3888888888889,1.66666666666667,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",-1.66666666666667,-6.88888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,6.9,0,0,16.1,2.2,2018-04-30,9.38888888888889,-14.2777777777778,17.0555555555556,-12.3888888888889,1.77777777777778,-14.6666666666667,"RC3","Light rain","Light rain","00_30",0.422222222222221,-0.955555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.3,0,0,12.8,0.6,2019-04-30,9.38888888888889,-14.2777777777778,17.0555555555556,-12.3888888888889,1.77777777777778,-14.6666666666667,"RC1","Light rain","Light rain","00_30",-1.17777777777778,-4.25555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,6.4,25,25,6.7,-0.6,2019-05-01,9.55555555555556,-14.2777777777778,17.2777777777778,-12.3888888888889,1.83333333333333,-14.6666666666667,"RC3","Light snow","Light snow","00_30",-2.43333333333333,-10.5777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,8.1,0,0,8.3,1.1,2018-05-01,9.55555555555556,-14.2777777777778,17.2777777777778,-12.3888888888889,1.83333333333333,-14.6666666666667,"RC3","Light rain","Light rain","00_30",-0.733333333333332,-8.97777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,13.9,2.2,2018-05-02,9.66666666666667,-14.2777777777778,17.4444444444444,-12.3333333333333,1.94444444444444,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",0.255555555555556,-3.54444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.3,0,0,9.4,0.6,2019-05-02,9.66666666666667,-14.2777777777778,17.4444444444444,-12.3333333333333,1.94444444444444,-14.6666666666667,"RC1","Light rain","Light rain","00_30",-1.34444444444444,-8.04444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.8,0,0,15.6,3.3,2018-05-03,9.83333333333334,-14.2222222222222,17.6666666666667,-12.3333333333333,2.05555555555556,-14.6666666666667,"RC1","Light rain","Light rain","00_30",1.24444444444444,-2.06666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,15,3.3,2019-05-03,9.83333333333334,-14.2222222222222,17.6666666666667,-12.3333333333333,2.05555555555556,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",1.24444444444444,-2.66666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,16.7,4.4,2019-05-04,10,-14.2222222222222,17.8333333333333,-12.2777777777778,2.11111111111111,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",2.28888888888889,-1.13333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,18.9,5.6,2018-05-04,10,-14.2222222222222,17.8333333333333,-12.2777777777778,2.11111111111111,-14.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",3.48888888888889,1.06666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,21.7,8.3,2018-05-05,10.1111111111111,-14.1666666666667,18.0555555555556,-12.2777777777778,2.22222222222222,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",6.07777777777778,3.64444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,20.6,7.2,2019-05-05,10.1111111111111,-14.1666666666667,18.0555555555556,-12.2777777777778,2.22222222222222,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",4.97777777777778,2.54444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,24.4,12.8,2018-05-06,10.2777777777778,-14.1666666666667,18.2777777777778,-12.2777777777778,2.33333333333333,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",10.4666666666667,6.12222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,22.8,8.3,2019-05-06,10.2777777777778,-14.1666666666667,18.2777777777778,-12.2777777777778,2.33333333333333,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",5.96666666666667,4.52222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,27.2,10.6,2018-05-07,10.4444444444444,-14.1666666666667,18.4444444444444,-12.2222222222222,2.44444444444444,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",8.15555555555556,8.75555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,22.8,8.3,2019-05-07,10.4444444444444,-14.1666666666667,18.4444444444444,-12.2222222222222,2.44444444444444,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",5.85555555555556,4.35555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2.3,0,0,13.9,6.1,2019-05-08,10.6111111111111,-14.1111111111111,18.6666666666667,-12.2222222222222,2.55555555555556,-14.6111111111111,"RC2","Light rain","Light rain","00_30",3.54444444444444,-4.76666666666666
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,25.6,7.8,2018-05-08,10.6111111111111,-14.1111111111111,18.6666666666667,-12.2222222222222,2.55555555555556,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",5.24444444444444,6.93333333333334
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,24.4,12.2,2018-05-09,10.7777777777778,-14.1111111111111,18.8888888888889,-12.2222222222222,2.66666666666667,-14.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",9.53333333333333,5.51111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,1.3,0,0,15,5,2019-05-09,10.7777777777778,-14.1111111111111,18.8888888888889,-12.2222222222222,2.66666666666667,-14.6111111111111,"RC2","Light rain","Light rain","00_30",2.33333333333333,-3.88888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,27.2,13.9,2018-05-10,10.8888888888889,-14.0555555555556,19.0555555555556,-12.2222222222222,2.77777777777778,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",11.1222222222222,8.14444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,10.6,4.4,2019-05-10,10.8888888888889,-14.0555555555556,19.0555555555556,-12.2222222222222,2.77777777777778,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",1.62222222222222,-8.45555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,4.8,0,0,23.3,7.8,2018-05-11,11.0555555555556,-14.0555555555556,19.2777777777778,-12.1666666666667,2.88888888888889,-14.5555555555556,"RC2","Light rain","Light rain","00_30",4.91111111111111,4.02222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,16.7,4.4,2019-05-11,11.0555555555556,-14.0555555555556,19.2777777777778,-12.1666666666667,2.88888888888889,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",1.51111111111111,-2.57777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,21.7,7.2,2019-05-12,11.2222222222222,-14.0555555555556,19.5,-12.1666666666667,3,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",4.2,2.2
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,21.1,0,0,7.8,5,2018-05-12,11.2222222222222,-14.0555555555556,19.5,-12.1666666666667,3,-14.5555555555556,"RC3","Moderate rain","Light rain","00_30",2,-11.7
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,9.1,0,0,10.6,3.9,2018-05-13,11.3888888888889,-14,19.6666666666667,-12.1666666666667,3.11111111111111,-14.5555555555556,"RC3","Light rain","Light rain","00_30",0.788888888888888,-9.06666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,23.9,8.9,2019-05-13,11.3888888888889,-14,19.6666666666667,-12.1666666666667,3.11111111111111,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",5.78888888888889,4.23333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.5,0,0,18.3,5.6,2018-05-14,11.5555555555556,-14,19.8888888888889,-12.1666666666667,3.22222222222222,-14.5555555555556,"RC1","Light rain","Light rain","00_30",2.37777777777778,-1.58888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,26.7,10.6,2019-05-14,11.5555555555556,-14,19.8888888888889,-12.1666666666667,3.22222222222222,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",7.37777777777778,6.81111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,20,7.2,2018-05-15,11.7222222222222,-14,20.0555555555556,-12.1111111111111,3.33333333333333,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",3.86666666666667,-0.0555555555555536
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,26.7,11.1,2019-05-15,11.7222222222222,-14,20.0555555555556,-12.1111111111111,3.33333333333333,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",7.76666666666667,6.64444444444445
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.8,0,0,25.6,15,2019-05-16,11.8333333333333,-14,20.2777777777778,-12.1111111111111,3.44444444444445,-14.5555555555556,"RC1","Light rain","Light rain","00_30",11.5555555555556,5.32222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,22.2,7.8,2018-05-16,11.8333333333333,-14,20.2777777777778,-12.1111111111111,3.44444444444445,-14.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",4.35555555555555,1.92222222222222
