"ID","HHCODE","PERCODE","DATE","ACT_TOT","ACT_MAND","ACT_SEMI","ACT_DISC","MODE_TOT","MODE_ACT","MODE_PUB","MODE_PRI","DIST_TOT","DIST_ACT","DIST_PUB","DIST_PRI","TIME_TOT","TIME_ACT","TIME_PUB","TIME_PRI","STAYHOME","NOMO_ACT","NOMO_PUB","NOMO_PRI","HTYPE2","HHINC3","HHKIDS2","HHNPER","HHBIKES2","HHNVEH","AGE3","RACE1","GEND2","EDUC3","STUDENT2","WORKER"
"1151_1",1151,1,2019-01-29,3,0,0,3,4,NA,NA,4,15.0632804422174,NA,NA,15.0632804422174,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,1,0,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1151_1",1151,1,2019-01-30,1,0,1,0,2,NA,NA,2,23.8662461226438,NA,NA,23.8662461226438,50,NA,NA,50,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,1,0,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1151_1",1151,1,2019-02-21,3,0,1,2,5,NA,NA,5,53.4646414936769,NA,NA,53.4646414936769,110,NA,NA,110,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,1,0,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1151_1",1151,1,2019-02-22,2,0,1,1,4,NA,NA,4,224.103112821125,NA,NA,224.103112821125,255,NA,NA,255,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,1,0,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1152_1",1152,1,2019-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","Less than $35,000",0,2,0,0,"18 to 34 years","White-alone","Female","Less than bachelor","No","Yes"
"1153_1",1153,1,2019-01-14,1,0,0,1,2,NA,NA,2,52.7568997057186,NA,NA,52.7568997057186,65,NA,NA,65,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Male","Less than bachelor","No","Yes"
"1153_1",1153,1,2019-01-15,2,0,0,2,4,NA,NA,4,17.7451185079138,NA,NA,17.7451185079138,120,NA,NA,120,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Male","Less than bachelor","No","Yes"
"1153_1",1153,1,2019-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Male","Less than bachelor","No","Yes"
"1153_1",1153,1,2019-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Male","Less than bachelor","No","Yes"
"1153_1",1153,1,2019-02-21,2,0,0,2,3,NA,NA,3,65.3949683846337,NA,NA,65.3949683846337,95,NA,NA,95,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Male","Less than bachelor","No","Yes"
"1153_1",1153,1,2019-02-22,1,0,0,1,2,NA,NA,2,17.0864650441422,NA,NA,17.0864650441422,45,NA,NA,45,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Male","Less than bachelor","No","Yes"
"1153_2",1153,2,2019-01-14,3,1,0,2,2,NA,NA,2,4.55340809671518,NA,NA,4.55340809671518,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1153_2",1153,2,2019-01-15,1,0,0,1,1,NA,NA,1,22.9304611071343,NA,NA,22.9304611071343,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1153_2",1153,2,2019-01-29,2,0,0,2,3,NA,NA,3,26.6052503380259,NA,NA,26.6052503380259,65,NA,NA,65,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1153_2",1153,2,2019-01-30,1,0,0,1,1,NA,NA,1,22.8807514117553,NA,NA,22.8807514117553,35,NA,NA,35,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1153_2",1153,2,2019-02-21,2,0,0,2,3,NA,NA,3,65.505572456852,NA,NA,65.505572456852,100,NA,NA,100,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1153_2",1153,2,2019-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Multi-family","Less than $35,000",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1154_1",1154,1,2019-01-11,3,0,2,1,6,NA,NA,6,15.8952964686232,NA,NA,15.8952964686232,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1154_1",1154,1,2019-01-15,7,0,6,1,9,NA,NA,9,50.6461017656884,NA,NA,50.6461017656884,165,NA,NA,165,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1154_1",1154,1,2019-01-29,4,0,3,1,7,NA,NA,7,42.2439205042551,NA,NA,42.2439205042551,115,NA,NA,115,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1154_1",1154,1,2019-01-30,2,0,2,0,5,NA,NA,5,22.1096297621888,NA,NA,22.1096297621888,190,NA,NA,190,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1154_1",1154,1,2019-02-21,1,0,1,0,2,NA,NA,2,7.27812077467589,NA,NA,7.27812077467589,25,NA,NA,25,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1154_1",1154,1,2019-02-22,2,0,0,2,4,NA,NA,4,18.1651654338662,NA,NA,18.1651654338662,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1154_2",1154,2,2019-01-14,2,1,1,0,3,1,NA,2,13.7615077944802,4.50059154537501,NA,9.26091624910523,35,15,NA,20,FALSE,FALSE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1154_2",1154,2,2019-01-15,1,1,0,0,2,NA,NA,2,13.8062465203213,NA,NA,13.8062465203213,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1154_2",1154,2,2019-01-29,1,1,0,0,2,NA,NA,2,13.8062465203213,NA,NA,13.8062465203213,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1154_2",1154,2,2019-01-30,1,1,0,0,2,NA,NA,2,13.8062465203213,NA,NA,13.8062465203213,35,NA,NA,35,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1154_2",1154,2,2019-02-21,1,1,0,0,2,NA,NA,2,13.8062465203213,NA,NA,13.8062465203213,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1154_2",1154,2,2019-02-22,3,2,0,1,4,NA,NA,4,18.1309900182932,NA,NA,18.1309900182932,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",1,2,4,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1155_1",1155,1,2019-01-14,1,0,0,1,2,NA,NA,2,2.256820170206,NA,NA,2.256820170206,5,NA,NA,5,FALSE,TRUE,TRUE,FALSE,"Single-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Male","Less than bachelor","No","No"
"1155_1",1155,1,2019-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Male","Less than bachelor","No","No"
"1155_1",1155,1,2019-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Male","Less than bachelor","No","No"
"1155_1",1155,1,2019-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Male","Less than bachelor","No","No"
"1156_1",1156,1,2019-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","$75,000 or more",3,2,6,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1156_1",1156,1,2019-01-15,1,0,0,1,2,NA,NA,2,7.28309174421379,NA,NA,7.28309174421379,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",3,2,6,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1156_2",1156,2,2019-01-14,1,0,0,1,4,2,NA,2,11.9328123757258,0,NA,11.9328123757258,85,55,NA,30,FALSE,FALSE,TRUE,FALSE,"Single-family","$75,000 or more",3,2,6,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","No"
"1156_2",1156,2,2019-01-15,1,1,0,0,2,NA,NA,2,14.472977809592,NA,NA,14.472977809592,25,NA,NA,25,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",3,2,6,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","No"
"1158_1",1158,1,2019-01-14,2,1,0,1,3,NA,NA,3,4.45088184999602,NA,NA,4.45088184999602,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,1,0,1,"18 to 34 years","Non-white/Multiple","Female","Less than bachelor","No","Yes"
"1159_1",1159,1,2019-01-14,5,2,2,1,7,NA,NA,7,18.5143760439036,NA,NA,18.5143760439036,75,NA,NA,75,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",2,2,2,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1159_1",1159,1,2019-01-15,4,1,2,1,5,NA,NA,5,12.7374880696731,NA,NA,12.7374880696731,95,NA,NA,95,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",2,2,2,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1159_1",1159,1,2019-01-16,3,1,2,0,4,NA,NA,4,11.2760230255309,NA,NA,11.2760230255309,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",2,2,2,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1159_1",1159,1,2019-01-29,2,1,1,0,3,NA,NA,3,7.72240117712559,NA,NA,7.72240117712559,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",2,2,2,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1159_1",1159,1,2019-01-30,2,0,1,1,4,NA,NA,4,8.60412689891036,NA,NA,8.60412689891036,65,NA,NA,65,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",2,2,2,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1159_1",1159,1,2019-02-22,4,1,2,1,5,NA,NA,5,12.5597759086932,NA,NA,12.5597759086932,105,NA,NA,105,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",2,2,2,2,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1159_2",1159,2,2019-01-14,1,1,0,0,1,NA,NA,1,11.8017030541637,NA,NA,11.8017030541637,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",2,2,2,2,"35 to 54 years","White-alone","Male","Less than bachelor","No","Yes"
"1159_2",1159,2,2019-02-22,1,1,0,0,1,NA,NA,1,11.8079167660861,NA,NA,11.8079167660861,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Single-family","$75,000 or more",2,2,2,2,"35 to 54 years","White-alone","Male","Less than bachelor","No","Yes"
"1160_1",1160,1,2019-01-14,2,0,1,1,4,2,NA,2,12.2298278056152,0,NA,12.2298278056152,55,25,NA,30,FALSE,FALSE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1160_1",1160,1,2019-01-15,1,0,1,0,2,NA,NA,2,6.65612821124632,NA,NA,6.65612821124632,10,NA,NA,10,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1160_1",1160,1,2019-01-29,6,0,4,2,9,NA,NA,9,35.640608844349,NA,NA,35.640608844349,95,NA,NA,95,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1160_1",1160,1,2019-01-30,5,1,4,0,7,3,NA,4,27.2117086216496,15.4305108168297,NA,11.7811978048199,55,15,NA,40,FALSE,FALSE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1160_1",1160,1,2019-02-21,8,0,6,2,10,NA,NA,10,15.6473693629205,NA,NA,15.6473693629205,85,NA,NA,85,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1160_1",1160,1,2019-02-22,2,0,0,2,4,NA,NA,4,6.7505766324664,NA,NA,6.7505766324664,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1160_2",1160,2,2019-01-14,3,3,0,0,5,NA,NA,5,8.38105464089716,NA,NA,8.38105464089716,50,NA,NA,50,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1160_2",1160,2,2019-01-15,9,3,3,3,13,NA,NA,13,25.1580768313052,NA,NA,25.1580768313052,135,NA,NA,135,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1160_2",1160,2,2019-01-29,4,3,1,0,7,NA,NA,7,10.2066432036904,NA,NA,10.2066432036904,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1160_2",1160,2,2019-01-30,5,5,0,0,8,2,NA,6,23.1212220631512,14.740167422254,NA,8.38105464089716,70,10,NA,60,FALSE,FALSE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1160_2",1160,2,2019-02-21,4,3,0,1,7,NA,NA,7,12.5715819613457,NA,NA,12.5715819613457,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1160_2",1160,2,2019-02-22,4,3,0,1,7,2,NA,5,18.2534001431639,4.2191103952915,NA,14.0342897478724,90,30,NA,60,FALSE,FALSE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",2,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1161_1",1161,1,2019-01-14,2,2,0,0,3,NA,NA,3,3.5467867652907,NA,NA,3.5467867652907,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","Non-white/Multiple","Male","Bachelor or higher","No","Yes"
"1161_1",1161,1,2019-01-15,1,1,0,0,2,NA,NA,2,3.07392328799809,NA,NA,3.07392328799809,15,NA,NA,15,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","Non-white/Multiple","Male","Bachelor or higher","No","Yes"
"1161_1",1161,1,2019-01-29,1,1,0,0,2,NA,NA,2,3.07392328799809,NA,NA,3.07392328799809,25,NA,NA,25,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","Non-white/Multiple","Male","Bachelor or higher","No","Yes"
"1161_1",1161,1,2019-01-30,2,2,0,0,3,NA,NA,3,3.5467867652907,NA,NA,3.5467867652907,25,NA,NA,25,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","Non-white/Multiple","Male","Bachelor or higher","No","Yes"
"1161_1",1161,1,2019-02-21,1,1,0,0,2,NA,NA,2,3.07392328799809,NA,NA,3.07392328799809,10,NA,NA,10,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","Non-white/Multiple","Male","Bachelor or higher","No","Yes"
"1161_1",1161,1,2019-02-22,2,1,1,0,3,NA,NA,3,9.23357591664678,NA,NA,9.23357591664678,25,NA,NA,25,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","Non-white/Multiple","Male","Bachelor or higher","No","Yes"
"1161_2",1161,2,2019-01-14,2,2,0,0,4,NA,NA,4,20.4126650361887,NA,NA,20.4126650361887,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Bachelor or higher","Yes","Yes"
"1161_2",1161,2,2019-01-15,2,1,0,1,4,NA,NA,4,20.4126650361887,NA,NA,20.4126650361887,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Bachelor or higher","Yes","Yes"
"1161_2",1161,2,2019-01-29,3,1,0,2,5,NA,NA,5,29.3212638192953,NA,NA,29.3212638192953,55,NA,NA,55,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Bachelor or higher","Yes","Yes"
"1161_2",1161,2,2019-01-30,2,2,0,0,3,NA,NA,3,18.1713791457886,NA,NA,18.1713791457886,45,NA,NA,45,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Bachelor or higher","Yes","Yes"
"1161_2",1161,2,2019-02-21,2,2,0,0,6,NA,NA,6,143.601368010817,NA,NA,143.601368010817,135,NA,NA,135,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Bachelor or higher","Yes","Yes"
"1161_2",1161,2,2019-02-22,4,3,0,1,6,NA,NA,6,35.1540752008272,NA,NA,35.1540752008272,70,NA,NA,70,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Bachelor or higher","Yes","Yes"
"1162_1",1162,1,2019-01-14,1,1,0,0,2,2,NA,NA,4.16194424560566,4.16194424560566,NA,NA,80,80,NA,NA,FALSE,FALSE,TRUE,TRUE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","Non-white/Multiple","Female","Bachelor or higher","Yes","Yes"
"1162_1",1162,1,2019-01-15,1,1,0,0,2,2,NA,NA,4.16194424560566,4.16194424560566,NA,NA,60,60,NA,NA,FALSE,FALSE,TRUE,TRUE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","Non-white/Multiple","Female","Bachelor or higher","Yes","Yes"
"1162_1",1162,1,2019-01-29,3,0,1,2,4,NA,NA,4,4.18058538137278,NA,NA,4.18058538137278,50,NA,NA,50,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","Non-white/Multiple","Female","Bachelor or higher","Yes","Yes"
"1162_1",1162,1,2019-01-30,2,2,0,0,4,NA,NA,4,6.85993796230017,NA,NA,6.85993796230017,50,NA,NA,50,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","Non-white/Multiple","Female","Bachelor or higher","Yes","Yes"
"1162_1",1162,1,2019-02-21,3,1,0,2,4,NA,NA,4,7.16130299053527,NA,NA,7.16130299053527,55,NA,NA,55,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","Non-white/Multiple","Female","Bachelor or higher","Yes","Yes"
"1162_1",1162,1,2019-02-22,4,0,1,3,4,NA,NA,4,119.702189214984,NA,NA,119.702189214984,300,NA,NA,300,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","Non-white/Multiple","Female","Bachelor or higher","Yes","Yes"
"1162_2",1162,2,2019-01-14,3,2,0,1,4,NA,NA,4,16.8540722182454,NA,NA,16.8540722182454,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","White-alone","Male","Less than bachelor","No","Yes"
"1162_2",1162,2,2019-01-15,2,2,0,0,3,NA,NA,3,16.7844786447149,NA,NA,16.7844786447149,130,NA,NA,130,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","White-alone","Male","Less than bachelor","No","Yes"
"1162_2",1162,2,2019-01-29,5,1,2,2,8,NA,NA,8,23.0379583233914,NA,NA,23.0379583233914,150,NA,NA,150,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","White-alone","Male","Less than bachelor","No","Yes"
"1162_2",1162,2,2019-01-30,4,1,3,0,8,NA,NA,8,24.2533603754076,NA,NA,24.2533603754076,95,NA,NA,95,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","White-alone","Male","Less than bachelor","No","Yes"
"1162_2",1162,2,2019-02-21,2,1,1,0,4,NA,NA,4,18.8573729420186,NA,NA,18.8573729420186,75,NA,NA,75,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","White-alone","Male","Less than bachelor","No","Yes"
"1162_2",1162,2,2019-02-22,4,0,1,3,4,NA,NA,4,119.702189214984,NA,NA,119.702189214984,315,NA,NA,315,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,5,3,"35 to 54 years","White-alone","Male","Less than bachelor","No","Yes"
"1163_1",1163,1,2019-01-14,2,1,0,1,3,NA,NA,3,32.9115465680426,NA,NA,32.9115465680426,65,NA,NA,65,FALSE,TRUE,TRUE,FALSE,"Multi-family","$75,000 or more",0,1,0,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1163_1",1163,1,2019-01-15,1,1,0,0,2,NA,NA,2,30.5652489461545,NA,NA,30.5652489461545,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Multi-family","$75,000 or more",0,1,0,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1163_1",1163,1,2019-01-29,1,1,0,0,2,NA,NA,2,30.5652489461545,NA,NA,30.5652489461545,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Multi-family","$75,000 or more",0,1,0,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1163_1",1163,1,2019-01-30,2,1,1,0,3,NA,NA,3,31.0089079774119,NA,NA,31.0089079774119,70,NA,NA,70,FALSE,TRUE,TRUE,FALSE,"Multi-family","$75,000 or more",0,1,0,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1163_1",1163,1,2019-02-21,2,1,0,1,3,NA,NA,3,122.1503917124,NA,NA,122.1503917124,155,NA,NA,155,FALSE,TRUE,TRUE,FALSE,"Multi-family","$75,000 or more",0,1,0,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1164_1",1164,1,2019-01-25,3,1,1,1,5,NA,NA,5,7.89141414141414,NA,NA,7.89141414141414,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,1,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1164_2",1164,2,2019-01-25,2,1,1,0,4,NA,NA,4,27.5739680267239,NA,NA,27.5739680267239,95,NA,NA,95,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,1,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1165_1",1165,1,2019-01-11,1,1,0,0,2,NA,2,NA,11.5351348126939,NA,11.5351348126939,NA,55,NA,55,NA,FALSE,TRUE,FALSE,TRUE,"Multi-family","Less than $35,000",3,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","Yes"
"1165_1",1165,1,2019-01-15,1,1,0,0,2,NA,2,NA,11.5351348126939,NA,11.5351348126939,NA,55,NA,55,NA,FALSE,TRUE,FALSE,TRUE,"Multi-family","Less than $35,000",3,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","Yes"
"1165_1",1165,1,2019-01-29,1,1,0,0,2,NA,2,NA,11.5351348126939,NA,11.5351348126939,NA,60,NA,60,NA,FALSE,TRUE,FALSE,TRUE,"Multi-family","Less than $35,000",3,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","Yes"
"1165_1",1165,1,2019-01-30,2,1,0,1,3,1,2,NA,10.401753758053,1.31171458681301,9.09003917123996,NA,75,25,50,NA,FALSE,FALSE,FALSE,TRUE,"Multi-family","Less than $35,000",3,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","Yes"
"1165_1",1165,1,2019-02-21,2,0,1,1,5,2,3,NA,12.5939513242663,1.83863735783027,10.755313966436,NA,80,20,60,NA,FALSE,FALSE,FALSE,TRUE,"Multi-family","Less than $35,000",3,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","Yes"
"1165_1",1165,1,2019-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Multi-family","Less than $35,000",3,2,2,2,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","Yes"
